"YEAR","MONTH","DAY","DAY_OF_WEEK","AIRLINE","FLIGHT_NUMBER","ORIGIN_AIRPORT","DESTINATION_AIRPORT","SCHEDULED_DEPARTURE","DEPARTURE_TIME","DEPARTURE_DELAY","TAXI_OUT","WHEELS_OFF","SCHEDULED_TIME","ELAPSED_TIME","AIR_TIME","DISTANCE","WHEELS_ON","TAXI_IN","SCHEDULED_ARRIVAL","ARRIVAL_TIME","Delayed"
"2015","1","1","4","AA","1242","FAT","DFW","700","745",45,12,757,195,195,170,1313,1247,13,"1215","1300","Y"
"2015","1","1","4","AA","1247","BOS","ORD","700","659",-1,26,725,185,191,149,867,854,16,"905","910","Y"
"2015","1","1","4","AA","1258","LAS","DFW","700","656",-4,17,713,165,163,136,1055,1129,10,"1145","1139","N"
"2015","1","1","4","AA","1273","MIA","IAH","700","823",83,18,841,178,207,155,964,1016,34,"858","1050","Y"
"2015","1","1","4","AA","1354","DFW","MCO","700","655",-5,17,712,150,144,123,985,1015,4,"1030","1019","N"
"2015","1","1","4","AA","1529","MCO","LAX","700","658",-2,15,713,335,328,306,2218,919,7,"935","926","N"
"2015","1","1","4","AA","1582","MIA","BOS","700","656",-4,10,706,193,182,167,1258,953,5,"1013","958","N"
"2015","1","1","4","AA","1699","TPA","DFW","700","656",-4,3,659,170,164,150,929,829,11,"850","840","N"
"2015","1","1","4","AA","1507","SEA","DFW","700","656",-4,12,708,230,258,213,1660,1241,33,"1250","1314","Y"
"2015","1","1","4","AA","1513","DFW","ATL","700","655",-5,11,706,125,105,89,731,935,5,"1005","940","N"
"2015","1","1","4","AA","2451","LGA","MIA","700","656",-4,12,708,197,181,151,1096,939,18,"1017","957","N"
"2015","1","1","4","AS","17","EWR","SEA","700","701",1,13,714,371,374,356,2402,1010,5,"1011","1015","Y"
"2015","1","1","4","AS","39","MSP","SEA","700","655",-5,13,708,225,216,197,1399,825,6,"845","831","N"
"2015","1","1","4","AS","112","ANC","SEA","700","653",-7,16,709,210,202,179,1448,1108,7,"1130","1115","N"
"2015","1","1","4","AS","311","PSP","SFO","700","651",-9,10,701,95,85,67,421,808,8,"835","816","N"
"2015","1","1","4","AS","313","SFO","SEA","700","651",-9,18,709,120,121,97,679,846,6,"900","852","N"
"2015","1","1","4","AS","405","SJC","PDX","700","655",-5,12,707,105,105,88,569,835,5,"845","840","N"
"2015","1","1","4","AS","415","PDX","SEA","700","658",-2,22,720,50,61,28,129,748,11,"750","759","Y"
"2015","1","1","4","AS","445","LAX","SEA","700","655",-5,15,710,170,160,139,954,929,6,"950","935","N"
"2015","1","1","4","AS","466","SEA","LAX","700","656",-4,30,726,165,163,124,954,930,9,"945","939","N"
"2015","1","1","4","AS","519","SNA","SEA","700","645",-15,23,708,180,175,147,978,935,5,"1000","940","N"
"2015","1","1","4","AS","531","BUR","SEA","700","904",124,10,914,150,146,132,937,1126,4,"930","1130","Y"
"2015","1","1","4","AS","615","LAS","SEA","700","659",-1,15,714,154,148,126,867,920,7,"934","927","N"
"2015","1","1","4","AS","663","PHX","PDX","700","653",-7,9,702,168,155,142,1009,824,4,"848","828","N"
"2015","1","1","4","AS","722","SLC","LAX","700","717",17,24,741,125,113,82,590,803,7,"805","810","Y"
"2015","1","1","4","AS","833","PDX","HNL","700","657",-3,15,712,370,356,336,2603,1048,5,"1110","1053","N"
"2015","1","1","4","AS","847","SAN","OGG","700","656",-4,19,715,357,385,362,2541,1117,4,"1057","1121","Y"
"2015","1","1","4","AS","883","OAK","LIH","700","649",-11,12,701,344,337,320,2457,1021,5,"1044","1026","N"
"2015","1","1","4","B6","288","LAX","BOS","700","653",-7,16,709,319,292,272,2611,1441,4,"1519","1445","N"
"2015","1","1","4","B6","289","BOS","DCA","700","650",-10,13,703,111,84,68,399,811,3,"851","814","N"
"2015","1","1","4","B6","619","BOS","SAN","700","657",-3,15,712,396,392,373,2588,1025,4,"1036","1029","N"
"2015","1","1","4","B6","723","DCA","MCO","700","652",-8,13,705,143,130,111,759,856,6,"923","902","N"
"2015","1","1","4","B6","1109","BOS","JAX","700","913",133,27,940,188,186,156,1010,1216,3,"1008","1219","Y"
"2015","1","1","4","B6","1121","PDX","LGB","700","649",-11,13,702,136,127,110,846,852,4,"916","856","N"
"2015","1","1","4","B6","1031","BOS","HOU","700","656",-4,14,710,276,270,255,1609,1025,1,"1036","1026","N"
"2015","1","1","4","B6","1039","BOS","AUS","700","700",0,16,716,295,289,269,1698,1045,4,"1055","1049","N"
"2015","1","1","4","B6","2007","PIT","FLL","700","654",-6,15,709,168,151,131,994,920,5,"948","925","N"
"2015","1","1","4","DL","364","SEA","LAX","700","712",12,9,721,153,137,118,954,919,10,"933","929","N"
"2015","1","1","4","DL","400","PDX","JFK","700","657",-3,13,710,313,288,268,2454,1438,7,"1513","1445","N"
"2015","1","1","4","DL","424","JFK","LAX","700","702",2,24,726,400,388,356,2475,1022,8,"1040","1030","N"
"2015","1","1","4","DL","822","SEA","DTW","700","652",-8,21,713,255,240,213,1927,1346,6,"1415","1352","N"
"2015","1","1","4","DL","854","SFO","DTW","700","701",1,14,715,273,267,247,2079,1422,6,"1433","1428","N"
"2015","1","1","4","DL","872","DCA","ATL","700","703",3,14,717,126,102,83,547,840,5,"906","845","N"
"2015","1","1","4","DL","1183","ORF","ATL","700","701",1,30,731,120,123,88,516,859,5,"900","904","Y"
"2015","1","1","4","DL","1280","DAB","ATL","700","658",-2,11,709,88,76,61,366,810,4,"828","814","N"
"2015","1","1","4","DL","1305","PBI","ATL","700","659",-1,21,720,109,107,77,545,837,9,"849","846","N"
"2015","1","1","4","DL","1440","SLC","MSP","700","657",-3,20,717,163,160,134,991,1031,6,"1043","1037","N"
"2015","1","1","4","DL","1453","SEA","MSP","700","656",-4,13,709,196,183,162,1399,1151,8,"1216","1159","N"
"2015","1","1","4","AA","1461","DAY","DFW","700","700",0,13,713,175,155,135,861,828,7,"855","835","N"
"2015","1","1","4","DL","1971","MSP","PHX","700","659",-1,13,712,214,197,180,1276,912,4,"934","916","N"
"2015","1","1","4","DL","2017","LGA","PBI","700","657",-3,12,709,189,161,147,1035,936,2,"1009","938","N"
"2015","1","1","4","DL","2123","RSW","LGA","700","657",-3,12,709,169,155,138,1080,927,5,"949","932","N"
"2015","1","1","4","DL","2151","MIA","LGA","700","657",-3,18,715,179,180,145,1096,940,17,"959","957","N"
"2015","1","1","4","DL","2180","CLE","ATL","700","659",-1,9,708,125,93,80,554,828,4,"905","832","N"
"2015","1","1","4","DL","2351","PBI","LGA","700","656",-4,15,711,168,185,143,1035,934,27,"948","1001","Y"
"2015","1","1","4","DL","2365","JFK","SJU","700","659",-1,33,732,230,220,180,1598,1132,7,"1150","1139","N"
"2015","1","1","4","DL","2539","MKE","ATL","700","707",7,12,719,128,113,87,669,946,14,"1008","1000","N"
"2015","1","1","4","B6","2784","RDU","BOS","700","647",-13,45,732,109,143,93,612,905,5,"849","910","Y"
"2015","1","1","4","DL","46","JFK","SFO","700","700",0,33,733,403,386,343,2586,1016,10,"1043","1026","N"
"2015","1","1","4","DL","1498","FLL","LGA","700","700",0,14,714,174,163,143,1076,937,6,"954","943","N"
"2015","1","1","4","DL","1506","LAX","DTW","700","653",-7,15,708,267,252,232,1979,1400,5,"1427","1405","N"
"2015","1","1","4","DL","1795","LAS","JFK","700","654",-6,11,705,285,256,237,2248,1402,8,"1445","1410","N"
"2015","1","1","4","DL","1894","MSP","MIA","700","704",4,17,721,226,196,175,1501,1116,4,"1146","1120","N"
"2015","1","1","4","DL","1925","MSP","RSW","700","659",-1,16,715,210,191,169,1416,1104,6,"1130","1110","N"
"2015","1","1","4","AA","2393","JFK","MCO","700","857",117,39,936,185,185,141,944,1157,5,"1005","1202","Y"
"2015","1","1","4","EV","4513","CLE","ORD","700","657",-3,17,714,93,85,62,315,716,6,"733","722","N"
"2015","1","1","4","EV","4524","LFT","IAH","700","707",7,10,717,65,70,52,201,809,8,"805","817","Y"
"2015","1","1","4","EV","4871","SHV","ATL","700","704",4,13,717,99,101,83,551,940,5,"939","945","Y"
"2015","1","1","4","EV","4987","ROC","LGA","700","652",-8,23,715,87,69,40,254,755,6,"827","801","N"
"2015","1","1","4","EV","5423","CID","MSP","700","654",-6,29,723,79,76,42,220,805,5,"819","810","N"
"2015","1","1","4","EV","5755","PVD","ORD","700","658",-2,10,708,176,181,157,849,845,14,"856","859","Y"
"2015","1","1","4","F9","1061","ORD","PHX","700","649",-11,13,702,230,251,232,1440,954,6,"950","1000","Y"
"2015","1","1","4","F9","1120","CLE","RSW","700","701",1,9,710,170,152,136,1025,926,7,"950","933","N"
"2015","1","1","4","F9","676","DEN","MCO","700","802",62,12,814,205,201,180,1546,1314,9,"1225","1323","Y"
"2015","1","1","4","F9","681","MCO","DEN","700","658",-2,17,715,253,254,227,1546,902,10,"913","912","N"
"2015","1","1","4","MQ","2841","DFW","DSM","700","704",4,29,733,108,114,80,624,853,5,"848","858","Y"
"2015","1","1","4","MQ","3051","HPN","ORD","700","655",-5,11,706,175,158,135,738,821,12,"855","833","N"
"2015","1","1","4","NK","231","ATL","FLL","700","725",25,10,735,108,100,80,581,855,10,"848","905","Y"
"2015","1","1","4","NK","259","ACY","FLL","700","655",-5,22,717,168,161,132,977,929,7,"948","936","N"
"2015","1","1","4","NK","183","LBE","RSW","700","655",-5,11,706,150,153,135,956,921,7,"930","928","N"
"2015","1","1","4","NK","193","IAH","LAS","700","743",43,14,757,200,186,167,1222,844,5,"820","849","Y"
"2015","1","1","4","NK","198","FLL","MCO","700","712",12,19,731,57,61,32,177,803,10,"757","813","Y"
"2015","1","1","4","NK","610","FLL","BOS","700","704",4,15,719,184,190,169,1237,1008,6,"1004","1014","Y"
"2015","1","1","4","OO","6194","ASE","DEN","700","704",4,20,724,59,54,27,125,751,7,"759","758","N"
"2015","1","1","4","OO","6272","BUR","SFO","700","650",-10,28,718,86,95,61,326,819,6,"826","825","N"
"2015","1","1","4","OO","3479","SAN","SLC","700","721",21,17,738,110,119,93,626,1011,9,"950","1020","Y"
"2015","1","1","4","HA","217","KOA","HNL","700","656",-4,7,703,42,45,31,163,734,7,"742","741","N"
"2015","1","1","4","OO","4623","SEA","PDX","700","647",-13,46,733,60,80,29,129,802,5,"800","807","Y"
"2015","1","1","4","OO","5632","SBA","SFO","700","656",-4,20,716,98,103,74,262,830,9,"838","839","Y"
"2015","1","1","4","OO","6225","BOI","ORD","700","710",10,22,732,209,207,182,1437,1134,3,"1129","1137","Y"
"2015","1","1","4","OO","7382","CPR","SLC","700","656",-4,24,720,114,77,48,320,808,5,"854","813","N"
"2015","1","1","4","OO","5633","COS","DEN","701","656",-5,19,715,52,49,20,73,735,10,"753","745","N"
"2015","1","1","4","UA","296","ORD","DEN","702","706",4,23,729,165,159,131,888,840,5,"847","845","N"
"2015","1","1","4","UA","656","PHX","ORD","702","726",24,62,828,199,233,154,1440,1202,17,"1121","1219","Y"
"2015","1","1","4","UA","1441","MSY","IAH","702","706",4,9,715,78,73,59,305,814,5,"820","819","N"
"2015","1","1","4","UA","1764","CLE","RSW","702","701",-1,12,713,178,151,136,1025,929,3,"1000","932","N"
"2015","1","1","4","EV","4221","BTR","IAH","702","653",-9,10,703,73,83,63,253,806,10,"815","816","Y"
"2015","1","1","4","EV","6159","BTV","ORD","704","703",-1,12,715,156,159,138,763,833,9,"840","842","Y"
"2015","1","1","4","NK","410","FLL","BWI","704","705",1,13,718,145,152,130,925,928,9,"929","937","Y"
"2015","1","1","4","OO","6382","SFO","BOI","704","733",29,12,745,102,100,84,522,1009,4,"946","1013","Y"
"2015","1","1","4","UA","761","ORD","SFO","705","713",8,14,727,280,260,238,1846,925,8,"945","933","N"
"2015","1","1","4","VX","12","SFO","JFK","705","702",-3,10,712,329,320,299,2586,1511,11,"1534","1522","N"
"2015","1","1","4","WN","2851","BDL","FLL","705","703",-2,7,710,195,183,164,1173,954,12,"1020","1006","N"
"2015","1","1","4","WN","1108","BWI","FLL","705","700",-5,10,710,155,148,132,925,922,6,"940","928","N"
"2015","1","1","4","WN","1432","CMH","TPA","705","705",0,16,721,145,135,114,829,915,5,"930","920","N"
"2015","1","1","4","WN","1863","DAL","BWI","705","703",-2,9,712,170,142,131,1209,1023,2,"1055","1025","N"
"2015","1","1","4","WN","323","FLL","BWI","705","659",-6,17,716,155,152,129,925,925,6,"940","931","N"
"2015","1","1","4","WN","2041","MCO","LAS","705","659",-6,12,711,315,324,285,2039,856,27,"920","923","Y"
"2015","1","1","4","WN","4649","MDW","MCO","705","705",0,9,714,165,139,123,990,1017,7,"1050","1024","N"
"2015","1","1","4","WN","893","OAK","HOU","705","709",4,8,717,220,224,212,1642,1249,4,"1245","1253","Y"
"2015","1","1","4","WN","552","SAT","ELP","705","734",29,11,745,95,96,81,496,806,4,"740","810","Y"
"2015","1","1","4","WN","3239","TPA","BWI","705","703",-2,9,712,140,124,111,842,903,4,"925","907","N"
"2015","1","1","4","WN","1912","TUS","DEN","705","658",-7,18,716,110,108,83,639,839,7,"855","846","N"
"2015","1","1","4","UA","1660","SNA","EWR","705","658",-7,13,711,319,275,256,2434,1427,6,"1524","1433","N"
"2015","1","1","4","US","445","RDU","CLT","705","657",-8,56,753,65,96,35,130,828,5,"810","833","Y"
"2015","1","1","4","US","556","MKE","PHX","705","707",2,11,718,245,244,228,1460,1006,5,"1010","1011","Y"
"2015","1","1","4","US","605","BWI","PHX","705","704",-1,18,722,311,335,313,1999,1035,4,"1016","1039","Y"
"2015","1","1","4","AA","70","SAN","DFW","705","659",-6,22,721,180,171,137,1171,1138,12,"1205","1150","N"
"2015","1","1","4","AA","86","PDX","ORD","705","701",-4,15,716,235,230,208,1739,1244,7,"1300","1251","N"
"2015","1","1","4","AA","1099","ORF","DFW","705","701",-4,28,729,220,234,195,1212,944,11,"945","955","Y"
"2015","1","1","4","AA","1022","OKC","DFW","705","710",5,35,745,65,82,37,175,822,10,"810","832","Y"
"2015","1","1","4","AA","1232","MIA","LAX","705","703",-2,22,725,343,337,305,2342,930,10,"948","940","N"
"2015","1","1","4","AA","1260","MIA","JFK","705","701",-4,15,716,168,165,142,1089,938,8,"953","946","N"
"2015","1","1","4","AA","1564","PHX","ORD","705","713",8,14,727,200,182,158,1440,1105,10,"1125","1115","N"
"2015","1","1","4","AA","2281","IND","DFW","705","729",24,22,751,155,157,126,761,857,9,"840","906","Y"
"2015","1","1","4","AA","2434","CMH","DFW","705","658",-7,14,712,185,178,152,926,844,12,"910","856","N"
"2015","1","1","4","B6","279","LAS","LGB","705","700",-5,15,715,65,58,40,231,755,3,"810","758","N"
"2015","1","1","4","B6","366","LGB","SMF","705","655",-10,9,704,85,83,70,387,814,4,"830","818","N"
"2015","1","1","4","B6","1016","FLL","JAX","705","702",-3,13,715,78,73,56,319,811,4,"823","815","N"
"2015","1","1","4","DL","1080","STL","ATL","705","703",-2,12,715,99,80,62,484,917,6,"944","923","N"
"2015","1","1","4","DL","1996","MSP","LGA","705","703",-2,10,713,166,146,113,1020,1006,23,"1051","1029","N"
"2015","1","1","4","DL","2003","LGA","MIA","705","701",-4,16,717,200,172,150,1096,947,6,"1025","953","N"
"2015","1","1","4","DL","2054","SEA","JFK","705","705",0,11,716,312,290,270,2422,1446,9,"1517","1455","N"
"2015","1","1","4","DL","2109","SAN","DTW","705","703",-2,13,716,259,233,214,1956,1350,6,"1424","1356","N"
"2015","1","1","4","DL","2412","SLC","ATL","705","703",-2,20,723,222,208,180,1590,1223,8,"1247","1231","N"
"2015","1","1","4","DL","2511","MSP","TUS","705","703",-2,15,718,221,217,198,1298,936,4,"946","940","N"
"2015","1","1","4","DL","1614","LIT","ATL","705","658",-7,13,711,100,75,58,453,909,4,"945","913","N"
"2015","1","1","4","DL","1879","LGA","FLL","705","659",-6,24,723,199,181,154,1076,957,3,"1024","1000","N"
"2015","1","1","4","EV","2539","FSD","DFW","705","713",8,36,749,145,158,115,737,944,7,"930","951","Y"
"2015","1","1","4","MQ","3615","FAR","ORD","705","705",0,18,723,125,105,75,557,838,12,"910","850","N"
"2015","1","1","4","OO","2585","EUG","LAX","705","652",-13,24,716,140,133,104,748,900,5,"925","905","N"
"2015","1","1","4","OO","2582","SJC","LAX","705","700",-5,12,712,85,72,50,308,802,10,"830","812","N"
"2015","1","1","4","OO","6466","LAX","SLC","705","702",-3,11,713,111,106,92,590,945,3,"956","948","N"
"2015","1","1","4","B6","2101","BUF","JFK","706","703",-3,21,724,92,89,59,301,823,9,"838","832","N"
"2015","1","1","4","HA","110","LIH","HNL","706","853",107,11,904,32,36,20,102,924,5,"738","929","Y"
"2015","1","1","4","B6","2084","MCO","JFK","708","706",-2,19,725,147,153,124,944,929,10,"935","939","Y"
"2015","1","1","4","EV","4197","SHV","IAH","708","706",-2,14,720,62,72,50,192,810,8,"810","818","Y"
"2015","1","1","4","B6","52","MCO","BOS","709","705",-4,40,745,166,199,152,1121,1017,7,"955","1024","Y"
"2015","1","1","4","HA","285","OGG","HNL","709","703",-6,6,709,35,35,23,100,732,6,"744","738","N"
"2015","1","1","4","UA","112","LAS","IAH","710","707",-3,14,721,179,175,152,1222,1153,9,"1209","1202","N"
"2015","1","1","4","UA","200","GUM","HNL","710","801",51,13,814,430,435,409,3801,1903,13,"1820","1916","Y"
"2015","1","1","4","UA","405","LAX","HNL","710","707",-3,12,719,350,351,333,2556,1052,6,"1100","1058","N"
"2015","1","1","4","US","1956","ORF","CLT","710","706",-4,26,732,90,90,59,290,831,5,"840","836","N"
"2015","1","1","4","WN","617","AUS","BWI","710","709",-1,10,719,185,161,148,1342,1047,3,"1115","1050","N"
"2015","1","1","4","WN","235","CAK","BOS","710","709",-1,9,718,110,84,68,549,826,7,"900","833","N"
"2015","1","1","4","WN","3835","CMH","RSW","710","725",15,10,735,160,142,127,930,942,5,"950","947","N"
"2015","1","1","4","WN","2303","DAL","LGA","710","709",-1,8,717,195,167,154,1381,1051,5,"1125","1056","N"
"2015","1","1","4","WN","494","LAS","SNA","710","706",-4,11,717,65,54,38,226,755,5,"815","800","N"
"2015","1","1","4","WN","435","SAN","DAL","710","709",-1,14,723,170,164,145,1182,1148,5,"1200","1153","N"
"2015","1","1","4","WN","691","ONT","MDW","710","743",33,8,751,230,219,204,1706,1315,7,"1300","1322","Y"
"2015","1","1","4","UA","1556","PHX","DEN","710","742",32,13,755,107,100,79,602,914,8,"857","922","Y"
"2015","1","1","4","US","493","PIT","PHX","710","709",-1,7,716,294,293,282,1814,958,4,"1004","1002","N"
"2015","1","1","4","US","561","MCO","PHX","710","705",-5,13,718,298,286,268,1849,946,5,"1008","951","N"
"2015","1","1","4","AA","1482","SFO","DFW","710","703",-7,16,719,210,214,185,1464,1224,13,"1240","1237","N"
"2015","1","1","4","AA","1624","PHX","DFW","710","721",11,15,736,140,126,104,868,1020,7,"1030","1027","N"
"2015","1","1","4","AA","2310","DFW","DEN","710","719",9,15,734,125,115,91,641,805,9,"815","814","N"
"2015","1","1","4","AS","55","ANC","SCC","710","706",-4,15,721,106,102,85,627,846,2,"856","848","N"
"2015","1","1","4","AS","530","SEA","ONT","710","709",-1,10,719,144,137,123,956,922,4,"934","926","N"
"2015","1","1","4","DL","987","PHL","SLC","710","704",-6,11,715,313,293,272,1927,947,10,"1023","957","N"
"2015","1","1","4","DL","2067","CMH","ATL","710","708",-2,11,719,101,85,68,447,827,6,"851","833","N"
"2015","1","1","4","DL","2315","CVG","ATL","710","708",-2,36,744,102,101,62,373,846,3,"852","849","N"
"2015","1","1","4","B6","2191","BOS","TPA","710","708",-2,19,727,215,198,174,1185,1021,5,"1045","1026","N"
"2015","1","1","4","DL","1575","IND","ATL","710","706",-4,14,720,113,79,62,432,822,3,"903","825","N"
"2015","1","1","4","EV","5920","TVC","ORD","710","709",-1,26,735,80,78,44,224,719,8,"730","727","N"
"2015","1","1","4","F9","721","DCA","DEN","710","708",-2,12,720,244,260,240,1476,920,8,"914","928","Y"
"2015","1","1","4","MQ","2930","ALO","ORD","710","702",-8,19,721,80,63,39,234,800,5,"830","805","N"
"2015","1","1","4","MQ","3617","TLH","MIA","710","709",-1,9,718,83,74,61,402,819,4,"833","823","N"
"2015","1","1","4","NK","650","TPA","DTW","710","707",-3,10,717,153,161,140,983,937,11,"943","948","Y"
"2015","1","1","4","OO","5240","ASE","ORD","710","752",42,27,819,175,163,130,1013,1129,6,"1105","1135","Y"
"2015","1","1","4","DL","2020","MEM","LAX","711","708",-3,23,731,264,259,231,1619,922,5,"935","927","N"
"2015","1","1","4","EV","4510","RIC","EWR","711","708",-3,10,718,78,79,55,277,813,14,"829","827","N"
"2015","1","1","4","B6","217","AUS","LGB","712","705",-7,15,720,193,193,175,1226,815,3,"825","818","N"
"2015","1","1","4","NK","604","FLL","LGA","712","709",-3,15,724,168,190,148,1076,952,27,"1000","1019","Y"
"2015","1","1","4","AA","1506","MIA","SJU","713","728",15,15,743,153,140,121,1045,1044,4,"1046","1048","Y"
"2015","1","1","4","DL","1550","LAS","MSP","713","708",-5,12,720,187,174,156,1299,1156,6,"1220","1202","N"
"2015","1","1","4","HA","156","HNL","OGG","713","717",4,9,726,36,34,20,100,746,5,"749","751","Y"
"2015","1","1","4","B6","3","JFK","SJU","714","711",-3,17,728,233,202,181,1598,1129,4,"1207","1133","N"
"2015","1","1","4","UA","230","IAH","ORD","715","716",1,13,729,163,133,115,925,924,5,"958","929","N"
"2015","1","1","4","UA","300","CLE","SFO","715","715",0,12,727,335,307,285,2161,912,10,"950","922","N"
"2015","1","1","4","US","748","SFO","CLT","715","715",0,14,729,292,283,260,2296,1449,9,"1507","1458","N"
"2015","1","1","4","US","821","MSY","CLT","715","715",0,12,727,112,123,78,651,945,33,"1007","1018","Y"
